exceedance,Qobs,Qsim
0.0,427.385,640.3075769061583
1.0101010101010102,173.3681818181818,191.21217893694666
2.0202020202020203,143.968,148.2657302751538
3.0303030303030303,119.59563636363636,127.88836893160862
4.040404040404041,104.30254545454545,111.55334150543507
5.050505050505051,95.75745454545455,100.53343372444374
6.0606060606060606,87.68136363636364,91.86942866524043
7.070707070707071,81.3,85.27392532252726
8.080808080808081,75.3,80.12021449427166
9.090909090909092,69.77972727272726,74.15979103915271
10.101010101010102,65.38463636363636,69.98751744080826
11.111111111111112,62.084999999999994,65.79454898406152
12.121212121212121,59.286545454545454,62.593755398655354
13.131313131313131,56.8,59.28876960292337
14.141414141414142,54.37254545454545,56.32146279221389
15.151515151515152,52.037181818181814,53.629544269028095
16.161616161616163,50.14536363636363,51.0761919779783
17.171717171717173,48.2,48.96067978296838
18.181818181818183,46.449999999999996,46.839103958010206
19.191919191919194,44.95454545454544,44.931961803051465
20.202020202020204,43.4,43.22045616192107
21.212121212121215,41.91209090909091,41.59332702259708
22.222222222222225,40.49999999999999,40.34084076718605
23.232323232323235,39.1,38.77868932478995
24.242424242424242,37.952,37.66248642291212
25.252525252525253,36.64181818181818,36.763601211522825
26.262626262626263,35.5,35.57068402669194
27.272727272727273,34.5,34.57193383707706
28.282828282828284,33.8,33.512188021600515
29.292929292929294,33.26872727272727,32.39874782203323
30.303030303030305,32.6,31.416640043692418
31.313131313131315,32.0,30.537708162651292
32.323232323232325,31.32781818181818,29.688865945307906
33.333333333333336,30.926,28.81088920607357
34.343434343434346,30.5,28.064348683995977
35.35353535353536,30.1,27.231218482497102
36.36363636363637,29.6,26.48710819008077
37.37373737373738,29.16209090909091,25.6742808936847
38.38383838383839,28.7,24.930646406662582
39.3939393939394,28.1,24.270856072286506
40.40404040404041,27.625636363636342,23.588975530081413
41.41414141414142,27.1,22.95217333996577
42.42424242424243,26.6,22.26846035696145
43.43434343434344,26.1,21.67738881535433
44.44444444444445,25.6,21.08745897740812
45.45454545454546,25.2,20.512552272017803
46.46464646464647,24.7,19.970959162132534
47.47474747474748,24.28590909090909,19.410594395627534
48.484848484848484,23.9,18.882109882578398
49.494949494949495,23.4,18.339015271861385
50.505050505050505,22.90081818181818,17.858006378801498
51.515151515151516,22.541454545454545,17.401516531321278
52.525252525252526,22.2,16.86333751873477
53.535353535353536,21.9,16.455556075534922
54.54545454545455,21.6,15.991235552006804
55.55555555555556,21.2,15.45008458278099
56.56565656565657,20.9,15.101078804581952
57.57575757575758,20.6,14.71234177137894
58.58585858585859,20.290181818181814,14.336022354665136
59.5959595959596,19.9,13.980198993001183
60.60606060606061,19.54218181818182,13.624675594501625
61.61616161616162,19.29481818181818,13.250035655502558
62.62626262626263,18.955,12.899841062347623
63.63636363636364,18.60063636363636,12.570437643886612
64.64646464646465,18.3,12.189505729858835
65.65656565656566,18.0,11.84981305685686
66.66666666666667,17.717,11.479015889697715
67.67676767676768,17.4,11.129986441343743
68.68686868686869,17.10109090909091,10.837950545317346
69.6969696969697,16.847272727272724,10.522268739401367
70.70707070707071,16.582999999999995,10.231613026567029
71.71717171717172,16.3,9.937870571742904
72.72727272727273,16.0,9.635302040218852
73.73737373737374,15.768,9.327630862112748
74.74747474747475,15.5,9.024093065473306
75.75757575757576,15.2,8.697772469017977
76.76767676767678,14.9,8.377710835398243
77.77777777777779,14.658,8.103753580303396
78.7878787878788,14.373272727272726,7.8039261383866405
79.7979797979798,14.1,7.522075098380637
80.80808080808082,13.8,7.2146996260449265
81.81818181818183,13.6,6.972009411057452
82.82828282828284,13.3,6.701715329958609
83.83838383838385,13.07481818181818,6.409109210897147
84.84848484848486,12.9,6.1562492583897415
85.85858585858587,12.6,5.926697323534195
86.86868686868688,12.347,5.702436871837706
87.87878787878789,12.101363636363637,5.47591023167697
88.8888888888889,11.9,5.2314028293300465
89.89898989898991,11.605090909090903,5.009273506840808
90.90909090909092,11.3,4.768649814780747
91.91919191919193,11.0,4.5293733431980625
92.92929292929294,10.787545454545453,4.270583266056441
93.93939393939395,10.4,4.020451113098723
94.94949494949496,10.0,3.754298812240227
95.95959595959597,9.697272727272722,3.460202968807966
96.96969696969697,9.176363636363648,3.1579895779210108
97.97979797979798,8.471090909090911,2.773665256939756
98.98989898989899,7.9254545454545475,2.2808575258461654
100.0,6.365,1.1725989811992887
